100,100,100,0.015313,0.156250,0.000001,0.130608
128,128,128,0.017790,0.250000,0.000001,0.235763
256,256,256,0.018634,0.875000,0.000001,1.800684
500,500,500,0.035784,2.125000,0.000002,6.986311
512,512,512,0.031302,2.125000,0.000002,8.575711
1000,1000,1000,0.095469,6.250000,0.000002,20.949244
1024,1024,1024,0.110824,6.750000,0.000003,19.377359
2048,2048,2048,0.532935,20.000000,0.000004,32.236317
3000,3000,3000,1.769855,32.000000,0.000004,30.510977
4096,4096,4096,4.498145,63.000000,0.000006,30.554586
5000,5000,5000,8.045074,79.000000,0.000006,31.074917
8192,8192,8192,34.080135,176.000000,0.000009,32.262539
10000,10000,10000,60.248255,230.000000,0.000009,33.195984
256,32,256,0.018333,0.023438,0.000000,0.228787
500,32,500,0.044767,0.023438,0.000000,0.357403
512,32,512,0.025003,0.031250,0.000000,0.671003
1000,32,1000,0.046570,0.023438,0.000000,1.374280
1024,32,1024,0.043726,0.031250,0.000000,1.534756
2048,32,2048,0.106226,0.031250,0.000000,2.527025
3000,32,3000,0.181920,0.031250,0.000000,3.166233
4096,32,4096,0.278701,0.031250,0.000000,3.852659
5000,32,5000,0.523283,0.031250,0.000000,3.057621
8192,32,8192,1.024561,0.031250,0.000000,4.192008
10000,32,10000,1.141787,0.031250,0.000000,5.605248
256,64,256,0.017479,0.093750,0.000001,0.479924
500,64,500,0.023422,0.109375,0.000001,1.366259
512,64,512,0.024770,0.125000,0.000001,1.354628
1000,64,1000,0.044861,0.125000,0.000001,2.853275
1024,64,1024,0.047183,0.125000,0.000001,2.844602
2048,64,2048,0.112367,0.125000,0.000001,4.777841
3000,64,3000,0.200421,0.140625,0.000001,5.747888
4096,64,4096,0.315166,0.125000,0.000001,6.813826
5000,64,5000,1.389180,0.140625,0.000001,2.303517
8192,64,8192,1.017708,0.140625,0.000001,8.440472
10000,64,10000,1.152626,0.140625,0.000001,11.105072
256,128,256,0.017795,0.281250,0.000001,0.942801
500,128,500,0.024840,0.281250,0.000001,2.576521
512,128,512,0.029198,0.312500,0.000001,2.298379
1000,128,1000,0.047643,0.312500,0.000001,5.373297
1024,128,1024,0.044947,0.343750,0.000001,5.972277
2048,128,2048,0.125262,0.312500,0.000001,8.571950
3000,128,3000,0.201548,0.343750,0.000001,11.431494
4096,128,4096,0.328952,0.375000,0.000001,13.056524
5000,128,5000,0.434770,0.343750,0.000001,14.720439
8192,128,8192,1.076287,0.375000,0.000001,15.962171
10000,128,10000,1.852972,0.375000,0.000001,13.815641
256,156,256,0.020065,0.343750,0.000001,1.019071
500,156,500,0.046206,0.375000,0.000001,1.688095
512,156,512,0.025688,0.375000,0.000001,3.183979
1000,156,1000,0.048667,0.406250,0.000001,6.410923
1024,128,1024,0.049084,0.343750,0.000001,5.468863
2048,156,2048,0.124345,0.437500,0.000001,10.524104
3000,128,3000,0.188491,0.343750,0.000001,12.223415
4096,156,4096,0.340808,0.437500,0.000001,15.359050
5000,156,5000,0.497304,0.468750,0.000001,15.684571
8192,156,8192,1.217229,0.468750,0.000001,17.201340
10000,156,10000,1.428489,0.468750,0.000001,21.841263
