100,100,100,0.010219,0.187500,0.000001,0.195719
128,128,128,0.035167,0.312500,0.000001,0.119268
256,256,256,0.016491,1.000000,0.000002,2.034668
500,500,500,0.030539,2.375000,0.000002,8.186269
512,512,512,0.056116,2.625000,0.000002,4.783615
1000,1000,1000,0.098259,7.750000,0.000003,20.354385
1024,1024,1024,0.111518,7.750000,0.000003,19.256874
2048,2048,2048,0.717813,23.000000,0.000004,23.933615
3000,3000,3000,1.995316,38.000000,0.000005,27.063387
4096,4096,4096,4.986754,67.000000,0.000007,27.560804
5000,5000,5000,9.011673,94.000000,0.000008,27.741796
8192,8192,8192,38.354044,200.000000,0.000010,28.667425
10000,10000,10000,69.579431,260.000000,0.000010,28.744127
256,32,256,0.016599,0.023438,0.000000,0.252682
500,32,500,0.018365,0.023438,0.000000,0.871226
512,32,512,0.018355,0.031250,0.000000,0.914029
1000,32,1000,0.031076,0.023438,0.000000,2.059490
1024,32,1024,0.032581,0.031250,0.000000,2.059741
2048,32,2048,0.068200,0.031250,0.000000,3.936007
3000,32,3000,0.124245,0.031250,0.000000,4.636014
4096,32,4096,0.204339,0.031250,0.000000,5.254714
5000,32,5000,0.278138,0.031250,0.000000,5.752542
8192,32,8192,0.687644,0.031250,0.000000,6.245919
10000,32,10000,1.026628,0.031250,0.000000,6.234003
256,64,256,0.013175,0.109375,0.000001,0.636690
500,64,500,0.018500,0.109375,0.000001,1.729747
512,64,512,0.018707,0.125000,0.000001,1.793729
1000,64,1000,0.028539,0.125000,0.000001,4.485080
1024,64,1024,0.033292,0.125000,0.000001,4.031493
2048,64,2048,0.073186,0.125000,0.000001,7.335656
3000,64,3000,0.123547,0.140625,0.000001,9.324368
4096,64,4096,0.252109,0.125000,0.000001,8.518076
5000,64,5000,0.305698,0.140625,0.000001,10.467849
8192,64,8192,0.705445,0.140625,0.000001,12.176615
10000,64,10000,2.151788,0.140625,0.000001,5.948543
256,128,256,0.014872,0.281250,0.000001,1.128118
500,128,500,0.035411,0.343750,0.000001,1.807345
512,128,512,0.020436,0.343750,0.000001,3.283802
1000,128,1000,0.038783,0.343750,0.000001,6.600808
1024,128,1024,0.060490,0.437500,0.000001,4.437714
2048,128,2048,0.117099,0.375000,0.000001,9.169484
3000,128,3000,0.149553,0.375000,0.000001,15.405934
4096,128,4096,0.298038,0.406250,0.000001,14.410800
5000,128,5000,0.369394,0.375000,0.000001,17.325672
8192,128,8192,0.919511,0.406250,0.000001,18.683699
10000,128,10000,1.331694,0.437500,0.000001,19.223639
256,156,256,0.015141,0.468750,0.000001,1.350413
500,156,500,0.023411,0.406250,0.000001,3.331789
512,156,512,0.021211,0.406250,0.000001,3.855898
1000,156,1000,0.035683,0.406250,0.000001,8.743726
1024,128,1024,0.034334,0.437500,0.000001,7.818367
2048,156,2048,0.098322,0.468750,0.000001,13.309519
3000,128,3000,0.153816,0.375000,0.000001,14.978967
4096,156,4096,0.302792,0.468750,0.000001,17.287426
5000,156,5000,0.424138,0.500000,0.000001,18.390249
8192,156,8192,1.057553,0.500000,0.000001,19.798498
10000,156,10000,1.549737,0.500000,0.000001,20.132446
