100,100,100,0.010501,0.187500,0.000001,0.190451
128,128,128,0.032396,0.312500,0.000001,0.129470
256,256,256,0.018107,1.000000,0.000002,1.853072
500,500,500,0.025705,2.375000,0.000002,9.725801
512,512,512,0.460135,2.625000,0.000002,0.583384
1000,1000,1000,0.134927,7.750000,0.000003,14.822796
1024,1024,1024,0.127446,7.750000,0.000003,16.850145
2048,2048,2048,0.905449,23.000000,0.000004,18.973875
3000,3000,3000,2.513075,38.000000,0.000005,21.487619
4096,4096,4096,6.332803,67.000000,0.000007,21.702703
5000,5000,5000,11.829106,94.000000,0.000008,21.134312
8192,8192,8192,50.588772,200.000000,0.000010,21.734303
10000,10000,10000,89.469708,260.000000,0.000010,22.353935
256,32,256,0.010669,0.023438,0.000000,0.393119
500,32,500,0.017914,0.023438,0.000000,0.893151
512,32,512,0.016987,0.031250,0.000000,0.987652
1000,32,1000,0.028429,0.023438,0.000000,2.251228
1024,32,1024,0.912682,0.031250,0.000000,0.073529
2048,32,2048,0.064131,0.031250,0.000000,4.185762
3000,32,3000,0.128529,0.031250,0.000000,4.481475
4096,32,4096,0.223051,0.031250,0.000000,4.813881
5000,32,5000,0.301986,0.031250,0.000000,5.298256
8192,32,8192,0.780810,0.031250,0.000000,5.500658
10000,32,10000,1.192110,0.031250,0.000000,5.368633
256,64,256,0.006960,0.109375,0.000001,1.205294
500,64,500,0.017352,0.109375,0.000001,1.844132
512,64,512,0.018221,0.125000,0.000001,1.841498
1000,64,1000,0.030768,0.125000,0.000001,4.160170
1024,64,1024,0.032403,0.125000,0.000001,4.142200
2048,64,2048,0.075823,0.125000,0.000001,7.080592
3000,64,3000,0.122803,0.140625,0.000001,9.380857
4096,64,4096,0.212809,0.125000,0.000001,10.091114
5000,64,5000,0.316139,0.140625,0.000001,10.122121
8192,64,8192,0.824428,0.140625,0.000001,10.419267
10000,64,10000,1.235791,0.140625,0.000001,10.357739
256,128,256,0.012780,0.281250,0.000001,1.312722
500,128,500,0.018676,0.343750,0.000001,3.426808
512,128,512,0.019423,0.343750,0.000001,3.455122
1000,128,1000,0.035927,0.343750,0.000001,7.125484
1024,128,1024,0.036752,0.437500,0.000001,7.303988
2048,128,2048,0.088061,0.375000,0.000001,12.193101
3000,128,3000,0.162424,0.375000,0.000001,14.185055
4096,128,4096,0.283627,0.406250,0.000001,15.142990
5000,128,5000,0.434559,0.375000,0.000001,14.727558
8192,128,8192,1.128016,0.406250,0.000001,15.230166
10000,128,10000,1.687975,0.437500,0.000001,15.166101
256,156,256,0.011247,0.468750,0.000001,1.817939
500,156,500,0.670509,0.406250,0.000001,0.116329
512,156,512,0.047520,0.406250,0.000001,1.721142
1000,156,1000,0.042501,0.406250,0.000001,7.341023
1024,128,1024,0.040948,0.437500,0.000001,6.555484
2048,156,2048,0.293558,0.468750,0.000001,4.457797
3000,128,3000,0.148129,0.375000,0.000001,15.554010
4096,156,4096,0.339820,0.468750,0.000001,15.403728
5000,156,5000,0.507610,0.500000,0.000001,15.366128
8192,156,8192,1.325652,0.500000,0.000001,15.794465
10000,156,10000,1.938638,0.500000,0.000001,16.093775
