100,100,100,0.012852,0.187500,0.000001,0.155621
128,128,128,0.017175,0.312500,0.000001,0.244207
256,256,256,0.031855,0.875000,0.000001,1.053349
500,500,500,0.078158,2.375000,0.000002,3.198660
512,512,512,0.078194,2.625000,0.000002,3.432943
1000,1000,1000,0.294074,7.750000,0.000003,6.801001
1024,1024,1024,0.308584,7.750000,0.000003,6.959147
2048,2048,2048,1.727192,23.500000,0.000005,9.946706
3000,3000,3000,4.488904,38.500000,0.000005,12.029663
4096,4096,4096,10.009061,68.000000,0.000007,13.731453
5000,5000,5000,16.574376,97.000000,0.000008,15.083524
8192,8192,8192,60.179547,202.000000,0.000010,18.270519
10000,10000,10000,101.741174,260.000000,0.000010,19.657724
256,32,256,0.015396,0.039062,0.000001,0.272427
500,32,500,0.020220,0.046875,0.000001,0.791310
512,32,512,0.018210,0.046875,0.000001,0.921342
1000,32,1000,0.035683,0.054688,0.000001,1.793560
1024,32,1024,0.032373,0.046875,0.000001,2.072990
2048,32,2048,0.075276,0.054688,0.000001,3.566030
3000,32,3000,0.122859,0.062500,0.000001,4.688289
4096,32,4096,0.196688,0.062500,0.000001,5.459103
5000,32,5000,0.286067,0.062500,0.000001,5.593105
8192,32,8192,0.654626,0.054688,0.000001,6.560949
10000,32,10000,0.968480,0.062500,0.000001,6.608293
256,64,256,0.018194,0.109375,0.000001,0.461072
500,64,500,0.025840,0.125000,0.000001,1.238411
512,64,512,0.024327,0.109375,0.000001,1.379299
1000,64,1000,0.116365,0.125000,0.000001,1.099986
1024,64,1024,0.046367,0.125000,0.000001,2.894659
2048,64,2048,0.096837,0.140625,0.000001,5.544047
3000,64,3000,0.161490,0.156250,0.000001,7.133579
4096,64,4096,0.242407,0.156250,0.000001,8.858996
5000,64,5000,0.340185,0.156250,0.000001,9.406635
8192,64,8192,0.803080,0.156250,0.000001,10.696231
10000,64,10000,1.176961,0.156250,0.000001,10.875470
256,128,256,0.231953,0.281250,0.000001,0.072330
500,128,500,0.033746,0.343750,0.000001,1.896532
512,128,512,0.036196,0.343750,0.000001,1.854060
1000,128,1000,0.057418,0.406250,0.000001,4.458518
1024,128,1024,0.055193,0.406250,0.000001,4.863616
2048,128,2048,0.133527,0.375000,0.000001,8.041366
3000,128,3000,0.211087,0.375000,0.000001,10.914908
4096,128,4096,0.340878,0.468750,0.000001,12.599723
5000,128,5000,0.527509,0.406250,0.000001,12.132504
8192,128,8192,1.152446,0.437500,0.000001,14.907310
10000,128,10000,1.617148,0.406250,0.000001,15.830335
256,156,256,0.024026,0.437500,0.000001,0.851040
500,156,500,0.037399,0.437500,0.000001,2.085620
512,156,512,0.036537,0.406250,0.000001,2.238521
1000,156,1000,0.058182,0.468750,0.000001,5.362471
1024,128,1024,0.050667,0.406250,0.000001,5.298000
2048,156,2048,0.314866,0.437500,0.000001,4.156121
3000,128,3000,0.211313,0.375000,0.000001,10.903241
4096,156,4096,0.389161,0.468750,0.000001,13.450711
5000,156,5000,0.556439,0.500000,0.000001,14.017703
8192,156,8192,1.259030,0.531250,0.000001,16.630239
10000,156,10000,1.852786,0.531250,0.000001,16.839510
