100,100,100,0.016828,0.187500,0.000001,0.118853
128,128,128,0.019258,0.281250,0.000001,0.217794
256,256,256,0.036085,0.937500,0.000001,0.929874
500,500,500,0.081827,2.125000,0.000002,3.055212
512,512,512,0.090717,2.125000,0.000002,2.959054
1000,1000,1000,0.311784,6.500000,0.000002,6.414692
1024,1024,1024,0.363409,7.250000,0.000003,5.909283
2048,2048,2048,1.787324,21.500000,0.000004,9.612060
3000,3000,3000,4.722899,34.500000,0.000005,11.433656
4096,4096,4096,10.297149,60.000000,0.000006,13.347281
5000,5000,5000,16.806395,82.000000,0.000007,14.875291
8192,8192,8192,58.448812,174.000000,0.000008,18.811531
10000,10000,10000,99.294026,240.000000,0.000009,20.142199
256,32,256,0.017410,0.039062,0.000000,0.240915
500,32,500,0.028184,0.039062,0.000001,0.567694
512,32,512,0.027257,0.046875,0.000000,0.615529
1000,32,1000,0.041687,0.046875,0.000001,1.535261
1024,32,1024,0.041452,0.046875,0.000001,1.618934
2048,32,2048,0.093978,0.054688,0.000001,2.856370
3000,32,3000,0.157942,0.054688,0.000001,3.646910
4096,32,4096,0.258133,0.046875,0.000001,4.159642
5000,32,5000,0.349330,0.054688,0.000001,4.580195
8192,32,8192,0.769391,0.054688,0.000001,5.582297
10000,32,10000,1.107150,0.062500,0.000001,5.780609
256,64,256,0.021888,0.109375,0.000001,0.383251
500,64,500,0.029499,0.109375,0.000001,1.084781
512,64,512,0.024617,0.109375,0.000001,1.363064
1000,64,1000,0.051392,0.109375,0.000001,2.490642
1024,64,1024,0.054968,0.125000,0.000001,2.441753
2048,64,2048,0.106835,0.125000,0.000001,5.025224
3000,64,3000,0.188259,0.140625,0.000001,6.119239
4096,64,4096,0.288236,0.140625,0.000001,7.450430
5000,64,5000,0.421206,0.140625,0.000001,7.597229
8192,64,8192,0.876021,0.156250,0.000001,9.805629
10000,64,10000,1.249099,0.140625,0.000001,10.247387
256,128,256,0.026041,0.281250,0.000001,0.644257
500,128,500,0.036838,0.281250,0.000001,1.737349
512,128,512,0.039895,0.312500,0.000001,1.682125
1000,128,1000,0.057682,0.343750,0.000001,4.438105
1024,128,1024,0.398341,0.343750,0.000001,0.673884
2048,128,2048,0.174791,0.343750,0.000001,6.143021
3000,128,3000,0.232713,0.343750,0.000001,9.900610
4096,128,4096,0.370305,0.375000,0.000001,11.598447
5000,128,5000,0.479504,0.375000,0.000001,13.347118
8192,128,8192,1.146940,0.375000,0.000001,14.978872
10000,128,10000,1.645085,0.375000,0.000001,15.561505
256,156,256,0.078807,0.375000,0.000001,0.259459
500,156,500,0.041566,0.406250,0.000001,1.876549
512,156,512,0.046136,0.375000,0.000001,1.772770
1000,156,1000,0.070277,0.406250,0.000001,4.439600
1024,128,1024,0.076259,0.343750,0.000001,3.520058
2048,156,2048,0.157201,0.406250,0.000001,8.324523
3000,128,3000,0.229654,0.343750,0.000001,10.032467
4096,156,4096,0.414581,0.468750,0.000001,12.625981
5000,156,5000,0.540181,0.437500,0.000001,14.439607
8192,156,8192,1.265497,0.468750,0.000001,16.545254
10000,156,10000,1.796336,0.500000,0.000001,17.368690
