100,100,100,0.017770,0.156250,0.000001,0.112550
128,128,128,0.034507,0.250000,0.000001,0.121549
256,256,256,0.025921,0.875000,0.000001,1.294492
500,500,500,0.048741,2.125000,0.000002,5.129144
512,512,512,0.045263,2.125000,0.000002,5.930624
1000,1000,1000,0.128566,6.250000,0.000002,15.556216
1024,1024,1024,0.140266,6.750000,0.000003,15.310059
2048,2048,2048,0.771837,20.500000,0.000004,22.258421
3000,3000,3000,2.320953,33.000000,0.000005,23.266306
4096,4096,4096,5.650236,62.000000,0.000006,24.324461
5000,5000,5000,9.721342,79.000000,0.000006,25.716614
8192,8192,8192,38.937129,178.000000,0.000009,28.238127
10000,10000,10000,68.331315,232.000000,0.000009,29.269157
256,32,256,0.020807,0.039062,0.000000,0.201578
500,32,500,0.048074,0.039062,0.000000,0.332818
512,32,512,0.021605,0.046875,0.000000,0.776555
1000,32,1000,0.292503,0.046875,0.000001,0.218801
1024,32,1024,0.041305,0.039062,0.000000,1.624704
2048,32,2048,0.109520,0.046875,0.000001,2.451020
3000,32,3000,0.168138,0.046875,0.000001,3.425750
4096,32,4096,0.283401,0.046875,0.000001,3.788775
5000,32,5000,0.404026,0.046875,0.000001,3.960143
8192,32,8192,0.970656,0.046875,0.000001,4.424810
10000,32,10000,1.423019,0.054688,0.000001,4.497479
256,64,256,0.023158,0.109375,0.000001,0.362232
500,64,500,0.025207,0.109375,0.000001,1.269511
512,64,512,0.027240,0.109375,0.000001,1.231814
1000,64,1000,0.049180,0.125000,0.000001,2.602692
1024,64,1024,0.052947,0.125000,0.000001,2.534941
2048,64,2048,0.103604,0.109375,0.000001,5.181964
3000,64,3000,0.181475,0.125000,0.000001,6.347991
4096,64,4096,1.449002,0.140625,0.000001,1.482044
5000,64,5000,0.432243,0.140625,0.000001,7.403249
8192,64,8192,1.017063,0.156250,0.000001,8.445821
10000,64,10000,1.471131,0.140625,0.000001,8.700788
256,128,256,0.021836,0.281250,0.000001,0.768319
500,128,500,0.026682,0.281250,0.000001,2.398589
512,128,512,0.031022,0.312500,0.000001,2.163257
1000,128,1000,0.056944,0.343750,0.000001,4.495618
1024,128,1024,0.048588,0.343750,0.000001,5.524709
2048,128,2048,0.124595,0.312500,0.000001,8.617846
3000,128,3000,0.208017,0.343750,0.000001,11.076023
4096,128,4096,0.327075,0.343750,0.000001,13.131454
5000,128,5000,0.464251,0.343750,0.000001,13.785638
8192,128,8192,1.116848,0.375000,0.000001,15.382461
10000,128,10000,1.665563,0.375000,0.000001,15.370183
256,156,256,0.020299,0.375000,0.000001,1.007290
500,156,500,0.029372,0.375000,0.000001,2.655595
512,156,512,0.029548,0.375000,0.000001,2.768025
1000,156,1000,0.053450,0.406250,0.000001,5.837180
1024,128,1024,0.051898,0.343750,0.000001,5.172374
2048,156,2048,0.128391,0.406250,0.000001,10.192442
3000,128,3000,0.212737,0.343750,0.000001,10.830275
4096,156,4096,0.357593,0.437500,0.000001,14.638115
5000,156,5000,0.498837,0.437500,0.000001,15.636357
8192,156,8192,1.181781,0.500000,0.000001,17.717293
10000,156,10000,1.721994,0.468750,0.000001,18.118532
