100,100,100,0.013349,0.187500,0.000001,0.149829
128,128,128,0.035811,0.312500,0.000001,0.117125
256,256,256,0.020185,0.875000,0.000001,1.662370
500,500,500,0.041141,2.375000,0.000002,6.076638
512,512,512,0.045070,2.500000,0.000002,5.955966
1000,1000,1000,0.151041,7.250000,0.000003,13.241444
1024,1024,1024,0.149585,7.750000,0.000003,14.356291
2048,2048,2048,0.894267,24.000000,0.000005,19.211119
3000,3000,3000,2.459499,38.000000,0.000005,21.955688
4096,4096,4096,5.921946,68.000000,0.000007,23.208410
5000,5000,5000,10.465296,94.000000,0.000007,23.888477
8192,8192,8192,42.305442,202.000000,0.000010,25.989840
10000,10000,10000,75.529716,260.000000,0.000010,26.479645
256,32,256,0.015443,0.039062,0.000000,0.271591
500,32,500,0.020646,0.046875,0.000001,0.774954
512,32,512,0.020291,0.046875,0.000001,0.826812
1000,32,1000,0.031545,0.046875,0.000001,2.028824
1024,32,1024,0.033251,0.046875,0.000001,2.018239
2048,32,2048,0.070012,0.054688,0.000001,3.834148
3000,32,3000,0.128951,0.054688,0.000001,4.466823
4096,32,4096,0.198763,0.062500,0.000001,5.402123
5000,32,5000,0.263054,0.054688,0.000001,6.082396
8192,32,8192,0.640130,0.054688,0.000001,6.709528
10000,32,10000,0.934669,0.062500,0.000001,6.847346
256,64,256,0.014362,0.109375,0.000001,0.584073
500,64,500,0.022029,0.125000,0.000001,1.452642
512,64,512,0.020381,0.125000,0.000001,1.646390
1000,64,1000,0.032986,0.125000,0.000001,3.880402
1024,64,1024,0.035496,0.125000,0.000001,3.781205
2048,64,2048,0.080576,0.140625,0.000001,6.662952
3000,64,3000,0.133219,0.140625,0.000001,8.647437
4096,64,4096,0.244346,0.156250,0.000001,8.788697
5000,64,5000,0.494991,0.156250,0.000001,6.464758
8192,64,8192,0.726998,0.140625,0.000001,11.815621
10000,64,10000,1.066848,0.171875,0.000001,11.997957
256,128,256,0.015224,0.281250,0.000001,1.102007
500,128,500,0.020876,0.343750,0.000001,3.065777
512,128,512,0.025171,0.343750,0.000001,2.666116
1000,128,1000,0.037811,0.343750,0.000001,6.770471
1024,128,1024,0.042511,0.406250,0.000001,6.314534
2048,128,2048,0.097975,0.406250,0.000001,10.959321
3000,128,3000,0.170479,0.375000,0.000001,13.514860
4096,128,4096,0.286646,0.437500,0.000001,14.983499
5000,128,5000,0.387584,0.406250,0.000001,16.512541
8192,128,8192,0.959172,0.437500,0.000001,17.911148
10000,128,10000,1.396888,0.437500,0.000001,18.326458
256,156,256,0.017303,0.468750,0.000001,1.181701
500,156,500,0.024347,0.468750,0.000001,3.203665
512,156,512,0.025638,0.406250,0.000001,3.190164
1000,156,1000,0.044089,0.468750,0.000001,7.076654
1024,128,1024,0.047769,0.406250,0.000001,5.619406
2048,156,2048,0.119437,0.468750,0.000001,10.956635
3000,128,3000,0.162271,0.375000,0.000001,14.198505
4096,156,4096,0.308404,0.468750,0.000001,16.972864
5000,156,5000,0.436349,0.468750,0.000001,17.875610
8192,156,8192,1.082237,0.531250,0.000001,19.346930
10000,156,10000,1.495958,0.531250,0.000001,20.856205
