100,100,100,0.010703,0.187500,0.000001,0.186859
128,128,128,0.014494,0.312500,0.000001,0.289377
256,256,256,0.022242,0.875000,0.000001,1.508600
500,500,500,0.030800,2.375000,0.000002,8.116899
512,512,512,0.037029,2.500000,0.000002,7.249418
1000,1000,1000,0.136701,7.250000,0.000003,14.630521
1024,1024,1024,0.170937,7.750000,0.000003,12.563034
2048,2048,2048,1.040864,24.000000,0.000005,16.505400
3000,3000,3000,2.943416,38.000000,0.000005,18.346029
4096,4096,4096,7.153027,68.000000,0.000007,19.214096
5000,5000,5000,12.814078,94.000000,0.000007,19.509792
8192,8192,8192,54.011061,202.000000,0.000010,20.357157
10000,10000,10000,94.735780,260.000000,0.000010,21.111347
256,32,256,0.012939,0.039062,0.000000,0.324153
500,32,500,0.018200,0.046875,0.000001,0.879114
512,32,512,0.016669,0.046875,0.000001,1.006505
1000,32,1000,0.030639,0.046875,0.000001,2.088856
1024,32,1024,0.023474,0.046875,0.000001,2.858877
2048,32,2048,0.065791,0.054688,0.000001,4.080152
3000,32,3000,0.142573,0.054688,0.000001,4.040041
4096,32,4096,0.233840,0.062500,0.000001,4.591784
5000,32,5000,0.282909,0.054688,0.000001,5.655529
8192,32,8192,0.717932,0.054688,0.000001,5.982414
10000,32,10000,1.034769,0.062500,0.000001,6.184955
256,64,256,0.013524,0.109375,0.000001,0.620277
500,64,500,0.018651,0.125000,0.000001,1.715698
512,64,512,0.019546,0.125000,0.000001,1.716707
1000,64,1000,0.034551,0.125000,0.000001,3.704701
1024,64,1024,0.026883,0.125000,0.000001,4.992698
2048,64,2048,0.082154,0.140625,0.000001,6.534944
3000,64,3000,0.132817,0.140625,0.000001,8.673564
4096,64,4096,0.215580,0.156250,0.000001,9.961439
5000,64,5000,0.319990,0.156250,0.000001,10.000300
8192,64,8192,0.825785,0.140625,0.000001,10.402143
10000,64,10000,1.246282,0.171875,0.000001,10.270547
256,128,256,0.016555,0.281250,0.000001,1.013443
500,128,500,0.024029,0.343750,0.000001,2.663424
512,128,512,0.026238,0.343750,0.000001,2.557733
1000,128,1000,0.252761,0.343750,0.000001,1.012815
1024,128,1024,0.045510,0.406250,0.000001,5.898421
2048,128,2048,0.094674,0.406250,0.000001,11.341474
3000,128,3000,0.181123,0.375000,0.000001,12.720656
4096,128,4096,0.306036,0.437500,0.000001,14.034204
5000,128,5000,0.455177,0.406250,0.000001,14.060452
8192,128,8192,1.179550,0.437500,0.000001,14.564759
10000,128,10000,1.666060,0.437500,0.000001,15.365595
256,156,256,0.016107,0.468750,0.000001,1.269456
500,156,500,0.025472,0.468750,0.000001,3.062142
512,156,512,0.026313,0.406250,0.000001,3.108341
1000,156,1000,0.045502,0.468750,0.000001,6.856810
1024,128,1024,0.044300,0.406250,0.000001,6.059434
2048,156,2048,0.115514,0.468750,0.000001,11.328738
3000,128,3000,0.190014,0.375000,0.000001,12.125406
4096,156,4096,0.342729,0.468750,0.000001,15.272979
5000,156,5000,0.509200,0.468750,0.000001,15.318151
8192,156,8192,1.324844,0.531250,0.000001,15.804100
10000,156,10000,1.874436,0.531250,0.000001,16.645008
