100,100,100,0.006139,0.218750,0.000001,0.325795
128,128,128,0.022457,0.281250,0.000001,0.186772
256,256,256,0.025827,0.937500,0.000001,1.299222
500,500,500,0.046375,2.375000,0.000002,5.390835
512,512,512,0.055492,2.625000,0.000002,4.837362
1000,1000,1000,0.207778,7.500000,0.000003,9.625680
1024,1024,1024,0.224623,7.750000,0.000003,9.560377
2048,2048,2048,1.356849,22.500000,0.000004,12.661595
3000,3000,3000,3.647316,39.000000,0.000005,14.805406
4096,4096,4096,8.632644,68.000000,0.000007,15.920842
5000,5000,5000,14.973502,95.000000,0.000008,16.696161
8192,8192,8192,59.764506,198.000000,0.000010,18.397402
10000,10000,10000,105.134759,262.000000,0.000010,19.023205
256,32,256,0.014480,0.046875,0.000000,0.289669
500,32,500,0.019774,0.046875,0.000001,0.809160
512,32,512,0.017085,0.046875,0.000001,0.981967
1000,32,1000,0.034022,0.046875,0.000001,1.881112
1024,32,1024,0.033613,0.046875,0.000001,1.996491
2048,32,2048,0.091181,0.054688,0.000001,2.943981
3000,32,3000,0.115304,0.062500,0.000001,4.995482
4096,32,4096,0.193241,0.054688,0.000001,5.556479
5000,32,5000,0.279269,0.054688,0.000001,5.729247
8192,32,8192,0.695013,0.062500,0.000001,6.179698
10000,32,10000,1.025004,0.062500,0.000001,6.243880
256,64,256,0.015368,0.109375,0.000001,0.545843
500,64,500,0.021166,0.140625,0.000001,1.511850
512,64,512,0.018347,0.109375,0.000001,1.828922
1000,64,1000,0.041163,0.125000,0.000001,3.109573
1024,64,1024,0.036168,0.125000,0.000001,3.710977
2048,64,2048,0.081238,0.140625,0.000001,6.608630
3000,64,3000,0.142106,0.140625,0.000001,8.106625
4096,64,4096,0.240667,0.156250,0.000001,8.923053
5000,64,5000,0.365529,0.156250,0.000001,8.754428
8192,64,8192,0.875304,0.156250,0.000001,9.813656
10000,64,10000,1.333055,0.171875,0.000001,9.602002
256,128,256,0.016087,0.312500,0.000001,1.042879
500,128,500,0.028663,0.312500,0.000001,2.232815
512,128,512,0.029920,0.343750,0.000001,2.242977
1000,128,1000,0.055869,0.375000,0.000001,4.582119
1024,128,1024,0.044822,0.406250,0.000001,5.988958
2048,128,2048,0.144589,0.375000,0.000001,7.426154
3000,128,3000,0.222297,0.375000,0.000001,10.364497
4096,128,4096,0.339208,0.437500,0.000001,12.661757
5000,128,5000,0.507640,0.406250,0.000001,12.607352
8192,128,8192,1.194555,0.437500,0.000001,14.381809
10000,128,10000,1.755854,0.406250,0.000001,14.579804
256,156,256,0.020508,0.437500,0.000001,0.997033
500,156,500,0.031226,0.406250,0.000001,2.497882
512,156,512,0.034100,0.406250,0.000001,2.398492
1000,156,1000,0.052998,0.468750,0.000001,5.886989
1024,128,1024,0.038977,0.406250,0.000001,6.886940
2048,156,2048,0.128050,0.468750,0.000001,10.219606
3000,128,3000,0.195813,0.375000,0.000001,11.766325
4096,156,4096,0.380484,0.500000,0.000001,13.757457
5000,156,5000,0.563706,0.500000,0.000001,13.837001
8192,156,8192,1.361098,0.500000,0.000001,15.383141
10000,156,10000,2.228543,0.562500,0.000001,14.000177
