100,100,100,0.019347,0.187500,0.000001,0.103373
128,128,128,0.024410,0.281250,0.000001,0.171829
256,256,256,0.295353,0.875000,0.000001,0.113608
500,500,500,0.058122,2.125000,0.000002,4.301278
512,512,512,0.074355,2.125000,0.000002,3.610197
1000,1000,1000,0.219947,6.250000,0.000002,9.093112
1024,1024,1024,0.233161,6.500000,0.000003,9.210292
2048,2048,2048,1.199191,20.500000,0.000004,14.326216
3000,3000,3000,3.307652,33.000000,0.000005,16.325781
4096,4096,4096,7.511051,62.000000,0.000006,18.298233
5000,5000,5000,12.774724,78.000000,0.000006,19.569893
8192,8192,8192,47.814350,178.000000,0.000009,22.995432
10000,10000,10000,81.665218,232.000000,0.000009,24.490231
256,32,256,0.019286,0.039062,0.000000,0.217480
500,32,500,0.054976,0.039062,0.000000,0.291037
512,32,512,0.027342,0.039062,0.000000,0.613607
1000,32,1000,0.042867,0.046875,0.000001,1.492990
1024,32,1024,0.043690,0.046875,0.000001,1.536030
2048,32,2048,0.105426,0.054688,0.000001,2.546206
3000,32,3000,0.186174,0.046875,0.000001,3.093875
4096,32,4096,0.292770,0.046875,0.000001,3.667523
5000,32,5000,0.412964,0.054688,0.000001,3.874434
8192,32,8192,0.991888,0.062500,0.000001,4.330093
10000,32,10000,1.449463,0.062500,0.000001,4.415429
256,64,256,0.022655,0.093750,0.000001,0.370282
500,64,500,0.028504,0.109375,0.000001,1.122638
512,64,512,0.029638,0.125000,0.000001,1.132132
1000,64,1000,0.055332,0.109375,0.000001,2.313325
1024,64,1024,0.049288,0.125000,0.000001,2.723117
2048,64,2048,0.121174,0.125000,0.000001,4.430590
3000,64,3000,0.197418,0.140625,0.000001,5.835320
4096,64,4096,0.329217,0.140625,0.000001,6.523000
5000,64,5000,2.161301,0.140625,0.000001,1.480589
8192,64,8192,1.035227,0.140625,0.000001,8.297633
10000,64,10000,1.525875,0.140625,0.000001,8.388631
256,128,256,0.022220,0.281250,0.000001,0.755042
500,128,500,0.034909,0.281250,0.000001,1.833314
512,128,512,0.032190,0.281250,0.000001,2.084757
1000,128,1000,0.059707,0.343750,0.000001,4.287638
1024,128,1024,0.060895,0.343750,0.000001,4.408137
2048,128,2048,0.146103,0.343750,0.000001,7.349205
3000,128,3000,0.250879,0.343750,0.000001,9.183706
4096,128,4096,0.389972,0.375000,0.000001,11.013537
5000,128,5000,0.500156,0.375000,0.000001,12.795998
8192,128,8192,1.224862,0.375000,0.000001,14.025966
10000,128,10000,1.796911,0.375000,0.000001,14.246667
256,156,256,0.023711,0.375000,0.000001,0.862357
500,156,500,0.036042,0.406250,0.000001,2.164158
512,156,512,0.037025,0.375000,0.000001,2.209024
1000,156,1000,0.064552,0.406250,0.000001,4.833335
1024,128,1024,0.069862,0.343750,0.000001,3.842355
2048,156,2048,0.153146,0.406250,0.000001,8.544952
3000,128,3000,0.252637,0.343750,0.000001,9.119802
4096,156,4096,0.387862,0.468750,0.000001,13.495749
5000,156,5000,0.542601,0.437500,0.000001,14.375195
8192,156,8192,1.292894,0.500000,0.000001,16.194656
10000,156,10000,2.372254,0.468750,0.000001,13.152048
