100,100,100,0.085668,0.187500,0.000001,0.023346
128,128,128,0.016914,0.250000,0.000001,0.247981
256,256,256,0.029160,0.937500,0.000001,1.150713
500,500,500,0.058659,2.250000,0.000002,4.261926
512,512,512,0.059320,2.250000,0.000002,4.525205
1000,1000,1000,0.199891,6.500000,0.000003,10.005445
1024,1024,1024,0.214686,7.250000,0.000003,10.002903
2048,2048,2048,1.185674,21.500000,0.000004,14.489532
3000,3000,3000,3.281725,35.000000,0.000005,16.454763
4096,4096,4096,7.439985,60.000000,0.000006,18.473015
5000,5000,5000,12.427555,82.000000,0.000007,20.116589
8192,8192,8192,46.479942,176.000000,0.000009,23.655615
10000,10000,10000,80.282590,240.000000,0.000010,24.912001
256,32,256,0.019385,0.039062,0.000000,0.216366
500,32,500,0.048158,0.039062,0.000001,0.332238
512,32,512,0.024346,0.046875,0.000001,0.689113
1000,32,1000,0.034687,0.046875,0.000001,1.845065
1024,32,1024,0.054153,0.046875,0.000001,1.239236
2048,32,2048,0.087272,0.054688,0.000001,3.075855
3000,32,3000,0.147084,0.054688,0.000001,3.916118
4096,32,4096,0.244229,0.046875,0.000001,4.396451
5000,32,5000,0.329215,0.054688,0.000001,4.860053
8192,32,8192,0.761544,0.054688,0.000001,5.639813
10000,32,10000,1.085412,0.054688,0.000001,5.896378
256,64,256,0.019976,0.093750,0.000001,0.419926
500,64,500,0.026075,0.109375,0.000001,1.227224
512,64,512,0.026541,0.109375,0.000001,1.264266
1000,64,1000,0.043271,0.125000,0.000001,2.958126
1024,64,1024,0.050253,0.125000,0.000001,2.670821
2048,64,2048,0.114761,0.125000,0.000001,4.678148
3000,64,3000,0.179762,0.140625,0.000001,6.408490
4096,64,4096,0.271016,0.140625,0.000001,7.923827
5000,64,5000,0.362039,0.140625,0.000001,8.838828
8192,64,8192,0.845821,0.156250,0.000001,10.155736
10000,64,10000,2.003675,0.140625,0.000001,6.388263
256,128,256,0.021808,0.281250,0.000001,0.769303
500,128,500,0.034685,0.281250,0.000001,1.845152
512,128,512,0.032038,0.281250,0.000001,2.094691
1000,128,1000,0.055444,0.343750,0.000001,4.617299
1024,128,1024,0.054457,0.343750,0.000001,4.929338
2048,128,2048,0.121837,0.343750,0.000001,8.812905
3000,128,3000,0.196625,0.343750,0.000001,11.717736
4096,128,4096,0.321082,0.375000,0.000001,13.376556
5000,128,5000,0.428581,0.375000,0.000001,14.933002
8192,128,8192,1.004338,0.406250,0.000001,17.105665
10000,128,10000,2.540399,0.375000,0.000001,10.077157
256,156,256,0.023166,0.375000,0.000001,0.882656
500,156,500,0.035189,0.406250,0.000001,2.216608
512,156,512,0.035263,0.406250,0.000001,2.319404
1000,156,1000,0.805449,0.406250,0.000001,0.387362
1024,128,1024,0.057755,0.343750,0.000001,4.647836
2048,156,2048,0.148982,0.406250,0.000001,8.783780
3000,128,3000,0.217068,0.343750,0.000001,10.614191
4096,156,4096,0.351414,0.437500,0.000001,14.895526
5000,156,5000,0.489441,0.437500,0.000001,15.936542
8192,156,8192,1.105112,0.468750,0.000001,18.946466
10000,156,10000,2.112080,0.500000,0.000001,14.772169
