100,100,100,0.018342,0.187500,0.000001,0.109037
128,128,128,0.044139,0.281250,0.000001,0.095026
256,256,256,0.031058,0.875000,0.000001,1.080380
500,500,500,0.063727,2.125000,0.000002,3.922984
512,512,512,0.068691,2.125000,0.000002,3.907842
1000,1000,1000,0.212903,6.250000,0.000002,9.393958
1024,1024,1024,0.265992,6.500000,0.000003,8.073488
2048,2048,2048,1.298924,20.500000,0.000004,13.226229
3000,3000,3000,3.543967,33.000000,0.000005,15.237163
4096,4096,4096,7.913991,62.000000,0.000006,17.366579
5000,5000,5000,14.015304,78.000000,0.000006,17.837645
8192,8192,8192,49.016728,178.000000,0.000009,22.431355
10000,10000,10000,83.489203,232.000000,0.000009,23.955194
256,32,256,0.020604,0.039062,0.000000,0.203567
500,32,500,0.047484,0.039062,0.000000,0.336956
512,32,512,0.026898,0.039062,0.000000,0.623728
1000,32,1000,0.073890,0.046875,0.000001,0.866156
1024,32,1024,0.043324,0.046875,0.000001,1.549004
2048,32,2048,0.131057,0.054688,0.000001,2.048240
3000,32,3000,0.172262,0.046875,0.000001,3.343740
4096,32,4096,0.294414,0.046875,0.000001,3.647047
5000,32,5000,0.392221,0.054688,0.000001,4.079337
8192,32,8192,0.994423,0.062500,0.000001,4.319053
10000,32,10000,1.457791,0.062500,0.000001,4.390203
256,64,256,0.023200,0.093750,0.000001,0.361570
500,64,500,0.029411,0.109375,0.000001,1.088046
512,64,512,0.031952,0.125000,0.000001,1.050151
1000,64,1000,0.053496,0.109375,0.000001,2.392722
1024,64,1024,0.049609,0.125000,0.000001,2.705502
2048,64,2048,0.110748,0.125000,0.000001,4.847674
3000,64,3000,0.189166,0.140625,0.000001,6.089880
4096,64,4096,0.319619,0.140625,0.000001,6.718887
5000,64,5000,0.434074,0.140625,0.000001,7.372016
8192,64,8192,1.038336,0.140625,0.000001,8.272791
10000,64,10000,2.461697,0.140625,0.000001,5.199666
256,128,256,0.025552,0.281250,0.000001,0.656597
500,128,500,0.034608,0.281250,0.000001,1.849264
512,128,512,0.039371,0.281250,0.000001,1.704539
1000,128,1000,0.059899,0.343750,0.000001,4.273844
1024,128,1024,0.070714,0.343750,0.000001,3.796088
2048,128,2048,0.140761,0.343750,0.000001,7.628133
3000,128,3000,0.241557,0.343750,0.000001,9.538122
4096,128,4096,0.368251,0.375000,0.000001,11.663152
5000,128,5000,0.577533,0.375000,0.000001,11.081614
8192,128,8192,1.203008,0.375000,0.000001,14.280761
10000,128,10000,1.775862,0.375000,0.000001,14.415533
256,156,256,0.025319,0.375000,0.000001,0.807571
500,156,500,0.038216,0.406250,0.000001,2.041051
512,156,512,0.036806,0.375000,0.000001,2.222163
1000,156,1000,0.066177,0.406250,0.000001,4.714614
1024,128,1024,0.073846,0.343750,0.000001,3.635092
2048,156,2048,0.156638,0.406250,0.000001,8.354419
3000,128,3000,0.239796,0.343750,0.000001,9.608182
4096,156,4096,0.402824,0.468750,0.000001,12.994484
5000,156,5000,0.525870,0.437500,0.000001,14.832566
8192,156,8192,1.312681,0.500000,0.000001,15.950538
10000,156,10000,1.858065,0.468750,0.000001,16.791666
